system,step,escape,basin,truth,constraint,coherence,option_density,civilization_access,discoveries,survivability
antifragile_explorer,429,0.9,0.997863,0.932556,0.939137,0.93124,0.77,0.716,3,0.889593
antifragile_explorer,430,0.9,1.0,0.937608,0.946756,0.935779,0.77,0.716,3,0.892875
antifragile_explorer,431,0.9,0.990004,0.938631,0.965043,0.933349,0.77,0.716,3,0.893597
antifragile_explorer,432,0.9,0.989169,0.94221,0.969996,0.936652,0.77,0.716,3,0.895395
antifragile_explorer,433,0.9,1.0,0.942176,0.969956,0.93662,0.77,0.716,3,0.897544
antifragile_explorer,434,0.9,1.0,0.938616,0.960219,0.934296,0.77,0.716,3,0.894973
antifragile_explorer,435,0.9,0.987251,0.937841,0.968009,0.931807,0.77,0.716,3,0.893132
antifragile_explorer,436,0.9,0.99919,0.942607,0.983008,0.934527,0.77,0.716,3,0.899213
antifragile_explorer,437,0.9,1.0,0.940943,0.989034,0.931324,0.77,0.716,3,0.899527
antifragile_explorer,438,0.9,1.0,0.93875,0.997661,0.926968,0.77,0.716,3,0.899816
antifragile_explorer,439,0.9,1.0,0.943034,0.999268,0.931787,0.77,0.716,3,0.901615
antifragile_explorer,440,0.9,1.0,0.939781,0.99727,0.928283,0.77,0.716,3,0.900149
antifragile_explorer,441,0.9,1.0,0.933382,0.99601,0.920856,0.77,0.716,3,0.897607
antifragile_explorer,442,0.9,1.0,0.923853,0.995526,0.909519,0.77,0.716,3,0.894001
antifragile_explorer,443,0.9,1.0,0.933197,0.99067,0.921702,0.77,0.716,3,0.896855
antifragile_explorer,444,0.9,1.0,0.931097,0.980276,0.921261,0.77,0.716,3,0.894743
antifragile_explorer,445,0.9,1.0,0.924675,0.994623,0.910685,0.77,0.716,3,0.894191
antifragile_explorer,446,0.9,1.0,0.918625,0.994963,0.903358,0.77,0.716,3,0.891984
antifragile_explorer,447,0.9,0.991684,0.936947,0.992076,0.925922,0.77,0.716,3,0.896767
antifragile_explorer,448,0.9,1.0,0.948892,0.998968,0.938877,0.77,0.716,3,0.903756
antifragile_explorer,449,0.9,1.0,0.938463,1.0,0.926155,0.77,0.716,3,0.900008
antifragile_explorer,450,0.9,0.997174,0.939477,1.0,0.927373,0.77,0.716,3,0.89982
antifragile_explorer,451,0.9,1.0,0.944833,1.0,0.9338,0.77,0.716,3,0.902378
antifragile_explorer,452,0.9,1.0,0.940942,1.0,0.92913,0.77,0.716,3,0.90093
antifragile_explorer,453,0.9,1.0,0.948126,0.981502,0.941451,0.77,0.716,3,0.901235
antifragile_explorer,454,0.9,1.0,0.954545,0.974495,0.950555,0.77,0.716,3,0.902726
antifragile_explorer,455,0.9,0.983309,0.957786,0.963623,0.956619,0.77,0.716,3,0.899202
antifragile_explorer,456,0.9,0.996371,0.955649,0.967362,0.953307,0.77,0.716,3,0.901498
antifragile_explorer,457,0.9,1.0,0.949511,0.971645,0.945084,0.77,0.716,3,0.900489
antifragile_explorer,458,0.9,0.988961,0.949627,0.970854,0.945382,0.77,0.716,3,0.898223
antifragile_explorer,459,0.9,0.987364,0.961788,0.972308,0.959684,0.77,0.716,3,0.902613
antifragile_explorer,460,0.9,0.992542,0.968447,0.976229,0.966891,0.77,0.716,3,0.906628
antifragile_explorer,461,0.9,1.0,0.95803,0.965907,0.956454,0.77,0.716,3,0.902923
antifragile_explorer,462,0.9,1.0,0.962214,0.9666,0.961336,0.77,0.716,3,0.904568
antifragile_explorer,463,0.9,0.993635,0.962784,0.959115,0.958381,0.77,0.716,3,0.901728
antifragile_explorer,464,0.9,0.982209,0.965499,0.950988,0.948085,0.77,0.716,3,0.896983
antifragile_explorer,465,0.9,0.992968,0.967443,0.941937,0.936836,0.77,0.716,3,0.896237
antifragile_explorer,466,0.9,0.984557,0.957821,0.943619,0.940778,0.77,0.716,3,0.893723
antifragile_explorer,467,0.9,0.991682,0.962146,0.944494,0.940964,0.77,0.716,3,0.896096
antifragile_explorer,468,0.9,0.986698,0.960141,0.937499,0.93297,0.77,0.716,3,0.89234
antifragile_explorer,469,0.9,0.991009,0.960104,0.956937,0.956304,0.77,0.716,3,0.900039
antifragile_explorer,470,0.9,0.993608,0.952232,0.955334,0.951611,0.77,0.716,3,0.898135
antifragile_explorer,471,0.9,1.0,0.950336,0.954936,0.949416,0.77,0.716,3,0.898657
antifragile_explorer,472,0.9,0.992392,0.947258,0.953402,0.946029,0.77,0.716,3,0.895794
antifragile_explorer,473,0.9,1.0,0.946737,0.952672,0.94555,0.77,0.716,3,0.897028
antifragile_explorer,474,0.9,1.0,0.943456,0.957949,0.940557,0.77,0.716,3,0.896483
antifragile_explorer,475,0.9,1.0,0.938266,0.958556,0.934208,0.77,0.716,3,0.89463
antifragile_explorer,476,0.9,1.0,0.935919,0.962633,0.930576,0.77,0.716,3,0.894279
antifragile_explorer,477,0.9,1.0,0.927071,0.965999,0.919286,0.77,0.716,3,0.891418
antifragile_explorer,478,0.9,1.0,0.929203,0.955237,0.923997,0.77,0.716,3,0.890834
antifragile_explorer,479,0.9,1.0,0.934216,0.956693,0.92972,0.77,0.716,3,0.892885
antifragile_explorer,480,0.9,1.0,0.937787,0.950201,0.935304,0.77,0.716,3,0.893382
antifragile_explorer,481,0.9,1.0,0.942911,0.948109,0.941871,0.77,0.716,3,0.895021
antifragile_explorer,482,0.9,0.989258,0.937615,0.936595,0.936391,0.77,0.716,3,0.8892
antifragile_explorer,483,0.9,1.0,0.95101,0.939068,0.936679,0.77,0.716,3,0.894201
antifragile_explorer,484,0.9,1.0,0.954673,0.930714,0.925922,0.77,0.716,3,0.891803
antifragile_explorer,485,0.9,1.0,0.94916,0.927383,0.923028,0.77,0.716,3,0.889815
antifragile_explorer,486,0.9,1.0,0.946264,0.929065,0.925625,0.77,0.716,3,0.889978
antifragile_explorer,487,0.9,1.0,0.94641,0.930009,0.926729,0.77,0.716,3,0.890332
antifragile_explorer,488,0.9,0.999207,0.939364,0.932686,0.931351,0.77,0.716,3,0.890073
antifragile_explorer,489,0.9,1.0,0.9398,0.925127,0.922192,0.77,0.716,3,0.887635
antifragile_explorer,490,0.9,1.0,0.933407,0.924916,0.923218,0.77,0.716,3,0.886615
antifragile_explorer,491,0.9,0.998018,0.936013,0.928838,0.927402,0.77,0.716,3,0.887984
antifragile_explorer,492,0.9,0.993804,0.927212,0.931607,0.926334,0.77,0.716,3,0.88583
antifragile_explorer,493,0.9,1.0,0.939742,0.944701,0.938751,0.77,0.716,3,0.893406
antifragile_explorer,494,0.9,1.0,0.94598,0.95018,0.945141,0.77,0.716,3,0.896428
antifragile_explorer,495,0.9,1.0,0.946891,0.951785,0.945912,0.77,0.716,3,0.896972
antifragile_explorer,496,0.9,1.0,0.946221,0.955384,0.944388,0.77,0.716,3,0.897183
antifragile_explorer,497,0.9,1.0,0.94685,0.960853,0.944049,0.77,0.716,3,0.898117
antifragile_explorer,498,0.9,0.991958,0.951156,0.956657,0.950056,0.77,0.716,3,0.897574
antifragile_explorer,499,0.9,0.98738,0.953677,0.956806,0.953051,0.77,0.716,3,0.897615
antifragile_explorer,500,0.9,0.987911,0.961471,0.954824,0.953494,0.77,0.716,3,0.898878
antifragile_explorer,501,0.9,0.999855,0.966891,0.961713,0.960678,0.77,0.716,3,0.904494
antifragile_explorer,502,0.9,1.0,0.971265,0.977125,0.970094,0.77,0.716,3,0.909283
antifragile_explorer,503,0.9,0.989492,0.971792,0.975857,0.970978,0.77,0.716,3,0.907215
antifragile_explorer,504,0.9,1.0,0.971742,0.974819,0.971126,0.77,0.716,3,0.909165
antifragile_explorer,505,0.9,1.0,0.970177,0.981465,0.967919,0.77,0.716,3,0.909433
antifragile_explorer,506,0.9,1.0,0.969668,0.968937,0.968791,0.77,0.716,3,0.907477
antifragile_explorer,507,0.9,0.997536,0.969399,0.965433,0.964639,0.77,0.716,3,0.905711
antifragile_explorer,508,0.9,0.992822,0.962229,0.973349,0.960005,0.77,0.716,3,0.904002
antifragile_explorer,509,0.9,0.996425,0.968591,0.979283,0.966452,0.77,0.716,3,0.907849
antifragile_explorer,510,0.9,1.0,0.973463,0.98787,0.970581,0.77,0.716,3,0.911475
antifragile_explorer,511,0.9,0.988902,0.970737,0.992252,0.966434,0.77,0.716,3,0.908803
antifragile_explorer,512,0.9,1.0,0.97085,0.992893,0.966441,0.77,0.716,3,0.911146
antifragile_explorer,513,0.9,1.0,0.972397,0.998407,0.967195,0.77,0.716,3,0.912428
antifragile_explorer,514,0.9,1.0,0.977836,0.998828,0.973637,0.77,0.716,3,0.914505
antifragile_explorer,515,0.9,0.990993,0.968068,1.0,0.961682,0.77,0.716,3,0.90922
antifragile_explorer,516,0.9,0.993047,0.971007,1.0,0.965208,0.77,0.716,3,0.910724
antifragile_explorer,517,0.9,0.990992,0.972632,1.0,0.967159,0.77,0.716,3,0.910918
antifragile_explorer,518,0.9,0.993008,0.971627,1.0,0.965952,0.77,0.716,3,0.910947
antifragile_explorer,519,0.9,0.992241,0.979595,0.996764,0.976161,0.77,0.716,3,0.913343
antifragile_explorer,520,0.9,0.983109,0.975656,0.999915,0.970804,0.77,0.716,3,0.910455
antifragile_explorer,521,0.9,0.991505,0.979371,1.0,0.975245,0.77,0.716,3,0.913527
antifragile_explorer,522,0.9,0.98215,0.973414,0.995778,0.968941,0.77,0.716,3,0.9089
antifragile_explorer,523,0.9,0.986499,0.981377,1.0,0.977652,0.77,0.716,3,0.913272
antifragile_explorer,524,0.9,1.0,0.979551,0.990205,0.97742,0.77,0.716,3,0.914039
antifragile_explorer,525,0.9,0.988891,0.975365,0.99349,0.97174,0.77,0.716,3,0.910681
antifragile_explorer,526,0.9,0.990964,0.968694,0.993535,0.963726,0.77,0.716,3,0.908619
antifragile_explorer,527,0.9,0.994723,0.964238,0.986158,0.959854,0.77,0.716,3,0.90677
antifragile_explorer,528,0.9,1.0,0.966901,0.981588,0.963963,0.77,0.716,3,0.90823
antifragile_explorer,529,0.9,1.0,0.962071,0.986031,0.957279,0.77,0.716,3,0.907002
antifragile_explorer,530,0.9,0.995697,0.963627,1.0,0.956352,0.77,0.716,3,0.908509
antifragile_explorer,531,0.9,1.0,0.966391,0.989493,0.961771,0.77,0.716,3,0.909053
antifragile_explorer,532,0.9,0.983513,0.977335,0.998834,0.973035,0.77,0.716,3,0.911022
antifragile_explorer,533,0.9,0.988193,0.968406,0.997538,0.96258,0.77,0.716,3,0.908471
antifragile_explorer,534,0.9,0.992845,0.965549,0.987031,0.961253,0.77,0.716,3,0.906993
antifragile_explorer,535,0.9,0.995884,0.955587,0.981703,0.950364,0.77,0.716,3,0.903213
antifragile_explorer,536,0.9,0.99843,0.957578,0.978991,0.953295,0.77,0.716,3,0.904116
antifragile_explorer,537,0.9,1.0,0.964664,0.977201,0.962157,0.77,0.716,3,0.906837
antifragile_explorer,538,0.9,0.999084,0.959838,0.971426,0.95752,0.77,0.716,3,0.904119
antifragile_explorer,539,0.9,0.988928,0.96228,0.960474,0.960113,0.77,0.716,3,0.90119
antifragile_explorer,540,0.9,0.981718,0.960626,0.964766,0.959798,0.77,0.716,3,0.900086
antifragile_explorer,541,0.9,0.976694,0.960385,0.961015,0.96026,0.77,0.716,3,0.898512
antifragile_explorer,542,0.9,0.974574,0.965995,0.958742,0.957291,0.77,0.716,3,0.898259
antifragile_explorer,543,0.9,0.981502,0.960507,0.957235,0.95658,0.77,0.716,3,0.898302
antifragile_explorer,544,0.9,0.991502,0.951337,0.949907,0.949621,0.77,0.716,3,0.896366
antifragile_explorer,545,0.9,1.0,0.959553,0.959032,0.958928,0.77,0.716,3,0.902493
antifragile_explorer,546,0.9,1.0,0.965001,0.952853,0.950424,0.77,0.716,3,0.901124
antifragile_explorer,547,0.9,1.0,0.959554,0.953254,0.951994,0.77,0.716,3,0.900459
antifragile_explorer,548,0.9,1.0,0.965861,0.959031,0.957666,0.77,0.716,3,0.903426
antifragile_explorer,549,0.9,1.0,0.967081,0.956142,0.953955,0.77,0.716,3,0.90259
antifragile_explorer,550,0.9,1.0,0.968727,0.959581,0.957751,0.77,0.716,3,0.904044
antifragile_explorer,551,0.9,1.0,0.973814,0.964864,0.963074,0.77,0.716,3,0.906657
antifragile_explorer,552,0.9,1.0,0.981884,0.967153,0.964207,0.77,0.716,3,0.908657
antifragile_explorer,553,0.9,1.0,0.976764,0.963397,0.960723,0.77,0.716,3,0.906577
antifragile_explorer,554,0.9,0.989669,0.98212,0.958234,0.953457,0.77,0.716,3,0.903486
antifragile_explorer,555,0.9,0.991563,0.982656,0.956874,0.951718,0.77,0.716,3,0.903465
antifragile_explorer,556,0.9,0.994686,0.980265,0.952959,0.947498,0.77,0.716,3,0.902358
antifragile_explorer,557,0.9,0.981451,0.979362,0.950936,0.945251,0.77,0.716,3,0.898865
antifragile_explorer,558,0.9,0.973416,0.97671,0.951146,0.946034,0.77,0.716,3,0.89694
antifragile_explorer,559,0.9,0.979674,0.970001,0.949042,0.944851,0.77,0.716,3,0.896458
antifragile_explorer,560,0.9,0.973668,0.970033,0.949844,0.945806,0.77,0.716,3,0.895543
antifragile_explorer,561,0.9,0.998834,0.96806,0.953385,0.95045,0.77,0.716,3,0.901531
antifragile_explorer,562,0.9,1.0,0.973821,0.95064,0.946004,0.77,0.716,3,0.901651
antifragile_explorer,563,0.9,0.996438,0.967394,0.95769,0.955749,0.77,0.716,3,0.902469
antifragile_explorer,564,0.9,0.980729,0.978534,0.953588,0.948599,0.77,0.716,3,0.899532
antifragile_explorer,565,0.9,0.997456,0.978044,0.953388,0.948457,0.77,0.716,3,0.902734
antifragile_explorer,566,0.9,0.987977,0.977415,0.956348,0.952135,0.77,0.716,3,0.901787
antifragile_explorer,567,0.9,0.987727,0.977916,0.946058,0.939687,0.77,0.716,3,0.89819
antifragile_explorer,568,0.9,0.992619,0.990129,0.947009,0.938385,0.77,0.716,3,0.90131
antifragile_explorer,569,0.9,0.995813,0.988328,0.950508,0.942944,0.77,0.716,3,0.902914
antifragile_explorer,570,0.9,0.989333,0.97871,0.952917,0.947758,0.77,0.716,3,0.901042
antifragile_explorer,571,0.9,0.993568,0.983947,0.959785,0.954952,0.77,0.716,3,0.905082
antifragile_explorer,572,0.9,0.990652,0.985389,0.967703,0.964165,0.77,0.716,3,0.907499
antifragile_explorer,573,0.9,1.0,0.982859,0.967031,0.963866,0.77,0.716,3,0.908758
antifragile_explorer,574,0.9,1.0,0.990155,0.953502,0.946171,0.77,0.716,3,0.905076
antifragile_explorer,575,0.9,1.0,0.982091,0.958314,0.953558,0.77,0.716,3,0.905576
antifragile_explorer,576,0.9,1.0,0.993485,0.965074,0.959392,0.77,0.716,3,0.909642
antifragile_explorer,577,0.9,1.0,0.992606,0.977657,0.974667,0.77,0.716,3,0.913941
antifragile_explorer,578,0.9,0.997604,0.984329,0.981433,0.980854,0.77,0.716,3,0.913566
antifragile_explorer,579,0.9,0.989772,0.987164,0.980131,0.978724,0.77,0.716,3,0.911961
antifragile_explorer,580,0.9,0.996906,0.98373,0.984262,0.983624,0.77,0.716,3,0.914214
antifragile_explorer,581,0.9,0.997043,0.98081,0.991312,0.97871,0.77,0.716,3,0.914058
antifragile_explorer,582,0.9,1.0,0.991833,0.987026,0.986064,0.77,0.716,3,0.917124
antifragile_explorer,583,0.9,1.0,0.998238,0.985192,0.982583,0.77,0.716,3,0.917427
antifragile_explorer,584,0.9,0.99889,0.995778,0.993224,0.992713,0.77,0.716,3,0.919668
antifragile_explorer,585,0.9,1.0,0.998815,0.991482,0.990016,0.77,0.716,3,0.919726
antifragile_explorer,586,0.9,1.0,1.0,0.997606,0.997127,0.77,0.716,3,0.922057
antifragile_explorer,587,0.9,1.0,1.0,0.995343,0.994411,0.77,0.716,3,0.921261
antifragile_explorer,588,0.9,0.99715,0.998554,0.999394,0.998386,0.77,0.716,3,0.921714
antifragile_explorer,589,0.9,0.989901,0.994994,0.997257,0.994541,0.77,0.716,3,0.918667
antifragile_explorer,590,0.9,0.989277,0.9925,0.988831,0.988098,0.77,0.716,3,0.915714
antifragile_explorer,591,0.9,0.991585,0.988701,0.987462,0.987214,0.77,0.716,3,0.915131
antifragile_explorer,592,0.9,0.987146,0.983841,0.995186,0.981572,0.77,0.716,3,0.913702
antifragile_explorer,593,0.9,0.996104,0.986523,0.995055,0.984817,0.77,0.716,3,0.916475
antifragile_explorer,594,0.9,1.0,0.993724,1.0,0.992468,0.77,0.716,3,0.920565
antifragile_explorer,595,0.9,1.0,0.991682,0.99547,0.990924,0.77,0.716,3,0.919226
antifragile_explorer,596,0.9,1.0,0.995064,0.994014,0.993804,0.77,0.716,3,0.920062
antifragile_explorer,597,0.9,1.0,0.991709,0.989866,0.989497,0.77,0.716,3,0.918106
antifragile_explorer,598,0.9,1.0,0.983595,0.995119,0.981291,0.77,0.716,3,0.916173
antifragile_explorer,599,0.9,1.0,0.975453,0.994117,0.97172,0.77,0.716,3,0.913016
antifragile_explorer,600,0.9,0.995797,0.972945,1.0,0.967534,0.77,0.716,3,0.911995
antifragile_explorer,601,0.9,0.993063,0.962427,0.989672,0.956979,0.77,0.716,3,0.906214
antifragile_explorer,602,0.9,0.991593,0.961714,0.976212,0.958815,0.77,0.716,3,0.903932
antifragile_explorer,603,0.9,1.0,0.972095,0.965245,0.963875,0.77,0.716,3,0.906536
antifragile_explorer,604,0.9,0.996766,0.973438,0.95851,0.955525,0.77,0.716,3,0.903718
antifragile_explorer,605,0.9,1.0,0.973145,0.968764,0.967887,0.77,0.716,3,0.90793
antifragile_explorer,606,0.9,1.0,0.969092,0.961066,0.95946,0.77,0.716,3,0.904621
antifragile_explorer,607,0.9,1.0,0.973409,0.963367,0.961358,0.77,0.716,3,0.90607
antifragile_explorer,608,0.9,1.0,0.965709,0.95458,0.952354,0.77,0.716,3,0.901837
antifragile_explorer,609,0.9,1.0,0.977673,0.952636,0.947628,0.77,0.716,3,0.902923
antifragile_explorer,610,0.9,0.990477,0.978516,0.954403,0.949581,0.77,0.716,3,0.901766
antifragile_explorer,611,0.9,1.0,0.977693,0.958506,0.954668,0.77,0.716,3,0.904992
antifragile_explorer,612,0.9,1.0,0.975024,0.961959,0.959346,0.77,0.716,3,0.905813
antifragile_explorer,613,0.9,1.0,0.980211,0.953176,0.947769,0.77,0.716,3,0.903489
antifragile_explorer,614,0.9,1.0,0.971884,0.951522,0.947449,0.77,0.716,3,0.901674
antifragile_explorer,615,0.9,1.0,0.973211,0.958513,0.955573,0.77,0.716,3,0.904332
antifragile_explorer,616,0.9,0.999315,0.974464,0.963586,0.961411,0.77,0.716,3,0.906166
antifragile_explorer,617,0.9,1.0,0.965008,0.953891,0.951668,0.77,0.716,3,0.901491
antifragile_explorer,618,0.9,0.984897,0.976366,0.958247,0.954624,0.77,0.716,3,0.901685
antifragile_explorer,619,0.9,0.97962,0.982932,0.952267,0.946134,0.77,0.716,3,0.899496
antifragile_explorer,620,0.9,0.977092,0.983903,0.956794,0.951372,0.77,0.716,3,0.900727
antifragile_explorer,621,0.9,0.989052,0.984178,0.963643,0.959535,0.77,0.716,3,0.905571
antifragile_explorer,622,0.9,0.978085,0.980417,0.959416,0.955216,0.77,0.716,3,0.901333
antifragile_explorer,623,0.9,0.97401,0.97798,0.963818,0.960985,0.77,0.716,3,0.901707
antifragile_explorer,624,0.9,0.963807,0.970623,0.959677,0.957488,0.77,0.716,3,0.89712
antifragile_explorer,625,0.9,0.965768,0.966772,0.964655,0.964231,0.77,0.716,3,0.898694
antifragile_explorer,626,0.9,0.969217,0.962433,0.96687,0.961545,0.77,0.716,3,0.898528
antifragile_explorer,627,0.9,0.970889,0.95999,0.972977,0.957392,0.77,0.716,3,0.898735
antifragile_explorer,628,0.9,0.982775,0.96868,0.976185,0.967179,0.77,0.716,3,0.904755
antifragile_explorer,629,0.9,0.994698,0.972,0.992205,0.967959,0.77,0.716,3,0.910426
antifragile_explorer,630,0.9,1.0,0.974213,0.991741,0.970707,0.77,0.716,3,0.91225
antifragile_explorer,631,0.9,1.0,0.977773,0.998806,0.973566,0.77,0.716,3,0.914479
antifragile_explorer,632,0.9,0.999897,0.976185,0.990889,0.973245,0.77,0.716,3,0.912854
antifragile_explorer,633,0.9,0.999167,0.98239,0.992701,0.980328,0.77,0.716,3,0.915248
antifragile_explorer,634,0.9,1.0,0.977959,0.987013,0.976148,0.77,0.716,3,0.913038
antifragile_explorer,635,0.9,1.0,0.985081,0.99554,0.982989,0.77,0.716,3,0.916779
antifragile_explorer,636,0.9,1.0,0.985602,0.988672,0.984988,0.77,0.716,3,0.916094
antifragile_explorer,637,0.9,1.0,0.982849,0.986913,0.982037,0.77,0.716,3,0.914845
antifragile_explorer,638,0.9,1.0,0.972133,0.990143,0.968531,0.77,0.716,3,0.911272
antifragile_explorer,639,0.9,0.998475,0.970934,0.994313,0.966259,0.77,0.716,3,0.911054
antifragile_explorer,640,0.9,1.0,0.977979,1.0,0.973575,0.77,0.716,3,0.914708
antifragile_explorer,641,0.9,0.99923,0.981316,1.0,0.977579,0.77,0.716,3,0.915795
antifragile_explorer,642,0.9,0.990275,0.969493,1.0,0.963391,0.77,0.716,3,0.909606
antifragile_explorer,643,0.9,0.984421,0.976282,1.0,0.971538,0.77,0.716,3,0.910961
antifragile_explorer,644,0.9,0.990985,0.970282,1.0,0.964338,0.77,0.716,3,0.910042
antifragile_explorer,645,0.9,0.990204,0.962129,1.0,0.954554,0.77,0.716,3,0.906853
antifragile_explorer,646,0.9,1.0,0.960322,1.0,0.952386,0.77,0.716,3,0.90814
antifragile_explorer,647,0.9,1.0,0.969565,0.994658,0.964546,0.77,0.716,3,0.910894
antifragile_explorer,648,0.9,1.0,0.965974,0.996216,0.959925,0.77,0.716,3,0.909758
antifragile_explorer,649,0.9,1.0,0.969641,0.994989,0.964572,0.77,0.716,3,0.910965
antifragile_explorer,650,0.9,1.0,0.974533,0.988826,0.971674,0.77,0.716,3,0.911996
antifragile_explorer,651,0.9,0.995985,0.978232,0.990667,0.975745,0.77,0.716,3,0.912805
antifragile_explorer,652,0.9,0.996975,0.973049,0.996337,0.968392,0.77,0.716,3,0.911801
antifragile_explorer,653,0.9,1.0,0.964203,0.992979,0.958447,0.77,0.716,3,0.908685
antifragile_explorer,654,0.9,0.99787,0.969691,0.979111,0.967807,0.77,0.716,3,0.908525
antifragile_explorer,655,0.9,1.0,0.980656,0.972448,0.970806,0.77,0.716,3,0.910339
antifragile_explorer,656,0.9,1.0,0.976652,0.97067,0.969473,0.77,0.716,3,0.90912
antifragile_explorer,657,0.9,0.991748,0.974313,0.978819,0.973412,0.77,0.716,3,0.908983
antifragile_explorer,658,0.9,0.994094,0.975423,0.98266,0.973976,0.77,0.716,3,0.910357
antifragile_explorer,659,0.9,0.993243,0.985044,0.99085,0.983883,0.77,0.716,3,0.914814
antifragile_explorer,660,0.9,0.990099,0.979174,0.989044,0.9772,0.77,0.716,3,0.91177
antifragile_explorer,661,0.9,0.979551,0.982492,0.996953,0.9796,0.77,0.716,3,0.911907
antifragile_explorer,662,0.9,0.977743,0.97802,0.998803,0.973864,0.77,0.716,3,0.910119
antifragile_explorer,663,0.9,0.984887,0.982,1.0,0.9784,0.77,0.716,3,0.913181
antifragile_explorer,664,0.9,0.99026,0.980121,0.999408,0.976264,0.77,0.716,3,0.913481
antifragile_explorer,665,0.9,1.0,0.988846,1.0,0.986615,0.77,0.716,3,0.918751
antifragile_explorer,666,0.9,1.0,0.978625,1.0,0.97435,0.77,0.716,3,0.914948
antifragile_explorer,667,0.9,1.0,0.983058,0.992528,0.981164,0.77,0.716,3,0.915641
antifragile_explorer,668,0.9,1.0,0.985085,0.98917,0.984268,0.77,0.716,3,0.915965
antifragile_explorer,669,0.9,1.0,0.990941,0.980556,0.978478,0.77,0.716,3,0.914715
antifragile_explorer,670,0.9,1.0,0.990179,0.973732,0.970443,0.77,0.716,3,0.9122
antifragile_explorer,671,0.9,1.0,0.996668,0.977032,0.973105,0.77,0.716,3,0.914322
antifragile_explorer,672,0.9,1.0,1.0,0.977517,0.97302,0.77,0.716,3,0.914986
antifragile_explorer,673,0.9,0.995532,1.0,0.982981,0.979577,0.77,0.716,3,0.916016
antifragile_explorer,674,0.9,1.0,1.0,0.978177,0.973812,0.77,0.716,3,0.915218
antifragile_explorer,675,0.9,1.0,1.0,0.980457,0.976548,0.77,0.716,3,0.916021
antifragile_explorer,676,0.9,1.0,0.989942,0.966859,0.962243,0.77,0.716,3,0.909746
antifragile_explorer,677,0.9,1.0,0.988542,0.972402,0.969173,0.77,0.716,3,0.91149
antifragile_explorer,678,0.9,1.0,1.0,0.975881,0.971058,0.77,0.716,3,0.91441
