scarcity,visibility,coupling,fragmentation,winner,competitive_score,antifragile_score,recursive_score,unification_score
0.4,1.0,0.6,0.1,unification,-0.664048,0.744486,1.35173,1.641415
0.4,1.0,0.6,0.2,unification,-0.613397,0.825341,1.290516,1.440079
0.4,1.0,0.6,0.3,unification,-0.418638,0.941649,1.334056,1.563541
0.4,1.0,0.6,0.4,unification,-0.311323,1.005699,1.274577,1.32565
0.4,1.0,0.6,0.5,unification,-0.323598,1.05115,1.243862,1.251945
0.4,1.0,0.6,0.6,antifragile,-0.106719,1.198665,1.152213,1.136118
0.4,1.0,0.6,0.7,antifragile,-0.002865,1.243922,1.185143,1.171844
0.4,1.0,0.6,0.8,antifragile,0.070685,1.448287,1.077186,0.946418
0.4,1.0,0.6,0.9,antifragile,0.196085,1.536764,0.979008,0.941588
0.4,1.0,0.6,1.0,antifragile,0.242008,1.489943,0.938288,0.79863
0.4,1.0,0.7,0.0,unification,-0.910914,0.651914,1.463196,1.874276
0.4,1.0,0.7,0.1,unification,-0.715422,0.604578,1.383424,1.788291
0.4,1.0,0.7,0.2,unification,-0.691714,0.789979,1.468866,1.592231
0.4,1.0,0.7,0.3,unification,-0.567847,0.840086,1.318682,1.549601
0.4,1.0,0.7,0.4,unification,-0.464606,0.944237,1.313244,1.542671
0.4,1.0,0.7,0.5,unification,-0.331256,1.095909,1.23541,1.349932
0.4,1.0,0.7,0.6,unification,-0.235238,1.158125,1.268023,1.398012
0.4,1.0,0.7,0.7,antifragile,-0.09549,1.267651,1.253439,1.201038
0.4,1.0,0.7,0.8,antifragile,-0.010507,1.463546,1.187819,1.180535
0.4,1.0,0.7,0.9,antifragile,0.154685,1.353216,1.072659,1.019385
0.4,1.0,0.7,1.0,antifragile,0.24093,1.496552,1.069769,0.969449
0.4,1.0,0.8,0.0,unification,-1.05132,0.574249,1.46189,1.923618
0.4,1.0,0.8,0.1,unification,-0.925774,0.581013,1.520093,1.936751
0.4,1.0,0.8,0.2,unification,-0.82805,0.69214,1.382548,1.759729
0.4,1.0,0.8,0.3,unification,-0.636405,0.853354,1.324072,1.732528
0.4,1.0,0.8,0.4,unification,-0.578632,0.84919,1.393374,1.651357
0.4,1.0,0.8,0.5,unification,-0.425023,0.950343,1.344951,1.498741
0.4,1.0,0.8,0.6,unification,-0.279798,1.153768,1.360573,1.449013
0.4,1.0,0.8,0.7,recursive,-0.143867,1.143951,1.359143,1.313671
0.4,1.0,0.8,0.8,antifragile,-0.191506,1.358272,1.194493,1.285837
0.4,1.0,0.8,0.9,antifragile,-0.03154,1.50318,1.281091,1.272328
0.4,1.0,0.8,1.0,antifragile,0.134418,1.529035,1.147347,1.16611
0.4,1.0,0.9,0.0,unification,-1.08053,0.574235,1.611956,2.067635
0.4,1.0,0.9,0.1,unification,-0.973326,0.599623,1.57559,2.024363
0.4,1.0,0.9,0.2,unification,-0.864049,0.724539,1.630918,1.918877
0.4,1.0,0.9,0.3,unification,-0.619084,0.836376,1.621912,1.82694
0.4,1.0,0.9,0.4,unification,-0.703073,0.839693,1.444793,1.697349
0.4,1.0,0.9,0.5,unification,-0.619795,1.021232,1.341999,1.706444
0.4,1.0,0.9,0.6,unification,-0.290723,1.026083,1.414379,1.555068
0.4,1.0,0.9,0.7,unification,-0.248646,1.100279,1.34841,1.546059
0.4,1.0,0.9,0.8,recursive,-0.182444,1.173569,1.377083,1.340201
0.4,1.0,0.9,0.9,unification,-0.066063,1.379132,1.280993,1.446872
0.4,1.0,0.9,1.0,antifragile,0.076691,1.434882,1.265133,1.245497
0.4,1.0,1.0,0.0,unification,-1.147782,0.472189,1.698296,2.220645
0.4,1.0,1.0,0.1,unification,-1.065275,0.46019,1.73701,2.096728
0.4,1.0,1.0,0.2,unification,-0.922931,0.611979,1.603488,1.988051
0.4,1.0,1.0,0.3,unification,-0.772585,0.804486,1.601297,1.928167
0.4,1.0,1.0,0.4,unification,-0.794654,0.879772,1.526172,1.814137
0.4,1.0,1.0,0.5,unification,-0.598537,0.918294,1.444097,1.715964
0.4,1.0,1.0,0.6,unification,-0.473173,0.997215,1.505513,1.707327
0.4,1.0,1.0,0.7,unification,-0.327623,1.083393,1.451636,1.646914
0.4,1.0,1.0,0.8,unification,-0.301311,1.27636,1.316686,1.488353
0.4,1.0,1.0,0.9,unification,-0.245184,1.278206,1.352271,1.486575
0.4,1.0,1.0,1.0,antifragile,-0.057765,1.380231,1.242539,1.299291
0.5,0.0,0.0,0.0,competitive,0.64051,0.494073,-0.370961,-0.239449
0.5,0.0,0.0,0.1,competitive,0.687504,0.525473,-0.405307,-0.308529
0.5,0.0,0.0,0.2,competitive,0.851683,0.550078,-0.382417,-0.377704
0.5,0.0,0.0,0.3,competitive,0.942513,0.690146,-0.426787,-0.456787
0.5,0.0,0.0,0.4,competitive,1.107437,0.74885,-0.472266,-0.61979
0.5,0.0,0.0,0.5,competitive,1.127268,0.989441,-0.528082,-0.659252
0.5,0.0,0.0,0.6,competitive,1.231926,1.039939,-0.634755,-0.797617
0.5,0.0,0.0,0.7,competitive,1.468861,1.043679,-0.69845,-0.847226
0.5,0.0,0.0,0.8,competitive,1.504294,1.268563,-0.710364,-0.97744
0.5,0.0,0.0,0.9,competitive,1.649406,1.31551,-0.799437,-0.92387
0.5,0.0,0.0,1.0,competitive,1.735616,1.332979,-0.73429,-1.128543
0.5,0.0,0.1,0.0,competitive,0.584696,0.461357,-0.275692,-0.261104
0.5,0.0,0.1,0.1,competitive,0.668068,0.427879,-0.244238,-0.296638
0.5,0.0,0.1,0.2,competitive,0.786748,0.572192,-0.369602,-0.385048
0.5,0.0,0.1,0.3,competitive,0.900804,0.668933,-0.346573,-0.45976
0.5,0.0,0.1,0.4,competitive,0.963429,0.796778,-0.417309,-0.56121
0.5,0.0,0.1,0.5,competitive,1.12019,0.876433,-0.437805,-0.600811
0.5,0.0,0.1,0.6,competitive,1.224323,0.964433,-0.54448,-0.663657
0.5,0.0,0.1,0.7,competitive,1.280313,1.152939,-0.541617,-0.838682
0.5,0.0,0.1,0.8,competitive,1.385727,1.125035,-0.531354,-0.816323
0.5,0.0,0.1,0.9,competitive,1.521948,1.284504,-0.629384,-0.89698
0.5,0.0,0.1,1.0,competitive,1.660992,1.399999,-0.674592,-1.056578
0.5,0.0,0.2,0.0,competitive,0.478253,0.457567,-0.124699,0.029083
0.5,0.0,0.2,0.1,competitive,0.563102,0.4265,-0.264059,-0.066022
0.5,0.0,0.2,0.2,antifragile,0.571903,0.645238,-0.299382,-0.123831
0.5,0.0,0.2,0.3,competitive,0.77147,0.701129,-0.180748,-0.321507
0.5,0.0,0.2,0.4,competitive,0.867653,0.725258,-0.390089,-0.406491
0.5,0.0,0.2,0.5,competitive,0.967258,0.792487,-0.390524,-0.452511
0.5,0.0,0.2,0.6,competitive,1.060205,0.941878,-0.349675,-0.630977
0.5,0.0,0.2,0.7,competitive,1.311583,1.011299,-0.449955,-0.581042
0.5,0.0,0.2,0.8,competitive,1.404217,1.163491,-0.534725,-0.769141
0.5,0.0,0.2,0.9,competitive,1.406255,1.329463,-0.559157,-0.798819
0.5,0.0,0.2,1.0,competitive,1.492812,1.272183,-0.57868,-0.916237
0.5,0.0,0.3,0.0,competitive,0.342415,0.271047,-0.098674,0.152464
0.5,0.0,0.3,0.1,antifragile,0.422348,0.484872,-0.308218,-0.050117
0.5,0.0,0.3,0.2,antifragile,0.47948,0.59681,-0.131061,-0.146717
0.5,0.0,0.3,0.3,competitive,0.699464,0.690085,-0.14714,-0.20029
0.5,0.0,0.3,0.4,competitive,0.684557,0.680073,-0.216693,-0.160055
0.5,0.0,0.3,0.5,competitive,0.902284,0.789659,-0.175032,-0.329713
0.5,0.0,0.3,0.6,competitive,0.953612,0.909055,-0.285004,-0.438519
0.5,0.0,0.3,0.7,competitive,1.164718,0.92975,-0.446709,-0.556743
0.5,0.0,0.3,0.8,competitive,1.22089,1.121697,-0.383162,-0.481694
0.5,0.0,0.3,0.9,competitive,1.308072,1.184301,-0.490533,-0.636031
0.5,0.0,0.3,1.0,competitive,1.511698,1.272617,-0.391713,-0.810445
0.5,0.0,0.4,0.0,antifragile,0.316496,0.382726,-0.078079,0.228882
0.5,0.0,0.4,0.1,antifragile,0.238748,0.446211,-0.10508,0.143373
0.5,0.0,0.4,0.2,antifragile,0.522749,0.556007,-0.045489,0.032795
0.5,0.0,0.4,0.3,antifragile,0.575976,0.591281,-0.1858,-0.065584
0.5,0.0,0.4,0.4,competitive,0.690465,0.650589,-0.25706,-0.203847
0.5,0.0,0.4,0.5,antifragile,0.657494,0.769606,-0.191975,-0.359128
0.5,0.0,0.4,0.6,competitive,0.936836,0.873876,-0.308838,-0.33156
0.5,0.0,0.4,0.7,competitive,1.08754,0.926291,-0.286057,-0.37767
0.5,0.0,0.4,0.8,antifragile,1.10389,1.120414,-0.309808,-0.492596
0.5,0.0,0.4,0.9,competitive,1.373162,1.215629,-0.454308,-0.584458
0.5,0.0,0.4,1.0,competitive,1.488332,1.210891,-0.406683,-0.58845
0.5,0.0,0.5,0.0,unification,0.207616,0.314823,0.11188,0.32627
0.5,0.0,0.5,0.1,antifragile,0.245384,0.391738,0.014861,0.215932
0.5,0.0,0.5,0.2,competitive,0.469124,0.44595,0.080307,0.167838
0.5,0.0,0.5,0.3,competitive,0.497043,0.469122,0.060993,0.069702
0.5,0.0,0.5,0.4,antifragile,0.501461,0.704386,-0.08751,-0.061566
0.5,0.0,0.5,0.5,competitive,0.771559,0.622563,-0.160705,-0.11497
0.5,0.0,0.5,0.6,antifragile,0.877609,0.957013,-0.177238,-0.162003
0.5,0.0,0.5,0.7,competitive,1.082419,0.940237,-0.18159,-0.331868
0.5,0.0,0.5,0.8,competitive,1.152958,0.999351,-0.231571,-0.342988
0.5,0.0,0.5,0.9,competitive,1.169267,1.108284,-0.272934,-0.352133
0.5,0.0,0.5,1.0,competitive,1.389047,1.216243,-0.347473,-0.565438
0.5,0.0,0.6,0.0,unification,0.219307,0.246442,0.215752,0.484833
0.5,0.0,0.6,0.1,unification,0.30542,0.322615,0.064647,0.457973
0.5,0.0,0.6,0.2,antifragile,0.350165,0.452814,0.15676,0.305667
0.5,0.0,0.6,0.3,antifragile,0.493495,0.53733,0.085097,0.22132
0.5,0.0,0.6,0.4,antifragile,0.508736,0.60973,-0.019643,0.123274
0.5,0.0,0.6,0.5,antifragile,0.61221,0.736795,-0.019905,0.035258
0.5,0.0,0.6,0.6,antifragile,0.756126,0.781692,-0.094099,-0.14353
0.5,0.0,0.6,0.7,antifragile,0.849007,0.855709,-0.115007,-0.180724
0.5,0.0,0.6,0.8,antifragile,0.862466,1.112622,-0.171571,-0.157647
0.5,0.0,0.6,0.9,antifragile,1.048651,1.179906,-0.257585,-0.306198
0.5,0.0,0.6,1.0,antifragile,1.130386,1.320037,-0.252463,-0.358577
0.5,0.0,0.7,0.0,unification,0.017529,0.203724,0.270886,0.642959
0.5,0.0,0.7,0.1,unification,0.13841,0.308123,0.230966,0.585752
0.5,0.0,0.7,0.2,unification,0.194159,0.302306,0.110175,0.353894
0.5,0.0,0.7,0.3,antifragile,0.280936,0.447655,0.12382,0.332371
0.5,0.0,0.7,0.4,antifragile,0.446834,0.548486,0.134695,0.261723
0.5,0.0,0.7,0.5,antifragile,0.624065,0.722338,0.027523,0.215274
0.5,0.0,0.7,0.6,antifragile,0.668679,0.814899,0.041021,0.058784
0.5,0.0,0.7,0.7,antifragile,0.770164,0.863431,-0.077647,-0.127235
0.5,0.0,0.7,0.8,antifragile,0.84031,0.974958,-0.020721,-0.065201
0.5,0.0,0.7,0.9,antifragile,0.971019,1.025991,-0.123994,-0.23875
0.5,0.0,0.7,1.0,antifragile,0.989237,1.077743,-0.086263,-0.182136
0.5,0.0,0.8,0.0,unification,-0.057303,0.167092,0.260351,0.691943
0.5,0.0,0.8,0.1,unification,0.045592,0.306494,0.324441,0.675478
0.5,0.0,0.8,0.2,unification,0.222148,0.339749,0.390266,0.429003
0.5,0.0,0.8,0.3,antifragile,0.196084,0.465,0.237451,0.435918
0.5,0.0,0.8,0.4,antifragile,0.320212,0.660129,0.142824,0.309031
0.5,0.0,0.8,0.5,antifragile,0.539541,0.687458,0.184736,0.284794
0.5,0.0,0.8,0.6,antifragile,0.496201,0.744231,0.014316,0.202115
0.5,0.0,0.8,0.7,antifragile,0.70767,0.888771,0.045381,0.142404
0.5,0.0,0.8,0.8,antifragile,0.739808,0.978332,0.043729,-0.020013
0.5,0.0,0.8,0.9,antifragile,0.921518,1.079486,-0.026068,-0.106126
0.5,0.0,0.8,1.0,antifragile,1.013888,1.147623,-0.111501,-0.200382
0.5,0.0,0.9,0.0,unification,-0.158919,0.176166,0.522488,0.858286
0.5,0.0,0.9,0.1,unification,-0.135454,0.331989,0.427749,0.639736
0.5,0.0,0.9,0.2,unification,-0.016515,0.300422,0.376905,0.536027
0.5,0.0,0.9,0.3,unification,0.139044,0.459052,0.153294,0.607338
0.5,0.0,0.9,0.4,antifragile,0.298347,0.472667,0.197336,0.441885
0.5,0.0,0.9,0.5,antifragile,0.231395,0.593691,0.22598,0.339033
0.5,0.0,0.9,0.6,antifragile,0.523602,0.710128,0.188001,0.2949
0.5,0.0,0.9,0.7,antifragile,0.622152,0.864528,0.114624,0.268052
0.5,0.0,0.9,0.8,antifragile,0.733601,0.915894,0.178853,0.108676
0.5,0.0,0.9,0.9,antifragile,0.783923,0.951152,0.091251,0.046376
0.5,0.0,0.9,1.0,antifragile,0.880213,1.168157,0.105475,-0.041435
0.5,0.0,1.0,0.0,unification,-0.34337,0.193176,0.523537,0.971036
0.5,0.0,1.0,0.1,unification,-0.15975,0.154984,0.439336,0.898886
0.5,0.0,1.0,0.2,unification,-0.077378,0.311649,0.420668,0.727156
0.5,0.0,1.0,0.3,unification,0.136057,0.414702,0.396532,0.722751
0.5,0.0,1.0,0.4,unification,0.075355,0.455341,0.263635,0.616234
0.5,0.0,1.0,0.5,antifragile,0.291296,0.582067,0.358929,0.450132
0.5,0.0,1.0,0.6,antifragile,0.345037,0.690717,0.273197,0.374228
0.5,0.0,1.0,0.7,antifragile,0.554826,0.842161,0.241279,0.279546
0.5,0.0,1.0,0.8,antifragile,0.612986,0.877017,0.166408,0.337362
0.5,0.0,1.0,0.9,antifragile,0.709203,1.060227,0.179156,0.198804
0.5,0.0,1.0,1.0,antifragile,0.871021,1.126544,0.144953,0.096208
0.5,0.1,0.0,0.0,competitive,0.517004,0.438895,-0.357036,-0.171288
0.5,0.1,0.0,0.1,competitive,0.640617,0.573294,-0.223557,-0.270604
0.5,0.1,0.0,0.2,competitive,0.864755,0.656345,-0.363548,-0.412882
0.5,0.1,0.0,0.3,competitive,0.916138,0.837574,-0.38472,-0.488199
0.5,0.1,0.0,0.4,competitive,1.066514,0.80248,-0.344489,-0.548549
0.5,0.1,0.0,0.5,competitive,1.119855,1.023846,-0.411187,-0.619763
0.5,0.1,0.0,0.6,competitive,1.279805,1.079455,-0.290875,-0.775258
0.5,0.1,0.0,0.7,competitive,1.234004,1.209713,-0.516588,-0.73537
0.5,0.1,0.0,0.8,competitive,1.375081,1.257707,-0.532134,-0.887186
0.5,0.1,0.0,0.9,competitive,1.551591,1.281924,-0.575259,-0.872728
0.5,0.1,0.0,1.0,competitive,1.588121,1.380102,-0.575504,-1.095782
0.5,0.1,0.1,0.0,competitive,0.50203,0.462767,-0.170891,0.018326
0.5,0.1,0.1,0.1,competitive,0.616407,0.568986,-0.297633,-0.104387
0.5,0.1,0.1,0.2,antifragile,0.626457,0.638931,-0.229633,-0.130136
0.5,0.1,0.1,0.3,competitive,0.777338,0.673861,-0.196518,-0.273713
0.5,0.1,0.1,0.4,competitive,0.938149,0.914421,-0.22384,-0.439587
0.5,0.1,0.1,0.5,antifragile,0.940451,0.977123,-0.363123,-0.488589
0.5,0.1,0.1,0.6,competitive,1.063917,1.059195,-0.369893,-0.572775
0.5,0.1,0.1,0.7,antifragile,1.160583,1.185458,-0.417215,-0.594108
0.5,0.1,0.1,0.8,competitive,1.234849,1.222841,-0.505845,-0.733193
0.5,0.1,0.1,0.9,competitive,1.497161,1.333497,-0.509094,-0.819361
0.5,0.1,0.1,1.0,competitive,1.482012,1.364672,-0.493936,-0.930277
0.5,0.1,0.2,0.0,antifragile,0.427021,0.466319,-0.02104,0.086646
0.5,0.1,0.2,0.1,antifragile,0.4582,0.512442,-0.072981,-0.121281
0.5,0.1,0.2,0.2,competitive,0.652189,0.589994,-0.149314,-0.103883
0.5,0.1,0.2,0.3,competitive,0.698008,0.644318,-0.177414,-0.155282
0.5,0.1,0.2,0.4,antifragile,0.707777,0.739961,-0.180207,-0.23451
0.5,0.1,0.2,0.5,competitive,0.934937,0.865893,-0.229219,-0.415145
0.5,0.1,0.2,0.6,competitive,1.023133,0.929675,-0.3131,-0.49152
0.5,0.1,0.2,0.7,competitive,1.177791,1.111659,-0.373529,-0.470485
0.5,0.1,0.2,0.8,competitive,1.202184,1.183236,-0.415741,-0.572881
0.5,0.1,0.2,0.9,competitive,1.392172,1.345098,-0.420851,-0.84298
0.5,0.1,0.2,1.0,antifragile,1.448457,1.453263,-0.48125,-0.875877
0.5,0.1,0.3,0.0,antifragile,0.302467,0.416203,-0.01636,0.182663
0.5,0.1,0.3,0.1,antifragile,0.347635,0.511128,-0.01717,0.051711
0.5,0.1,0.3,0.2,antifragile,0.499523,0.543349,0.013053,0.069685
0.5,0.1,0.3,0.3,antifragile,0.603886,0.679053,-0.049311,-0.068681
0.5,0.1,0.3,0.4,antifragile,0.75792,0.843869,-0.164544,-0.062693
0.5,0.1,0.3,0.5,competitive,0.897756,0.877428,-0.202196,-0.218194
0.5,0.1,0.3,0.6,competitive,0.927775,0.920361,-0.193386,-0.366176
0.5,0.1,0.3,0.7,antifragile,1.033072,1.03873,-0.328263,-0.367076
0.5,0.1,0.3,0.8,antifragile,1.148583,1.214942,-0.312233,-0.50533
0.5,0.1,0.3,0.9,antifragile,1.224768,1.246951,-0.337766,-0.532912
0.5,0.1,0.3,1.0,antifragile,1.383351,1.444696,-0.357189,-0.704342
0.5,0.1,0.4,0.0,antifragile,0.136426,0.38174,0.054084,0.349742
0.5,0.1,0.4,0.1,antifragile,0.344782,0.495987,0.021541,0.281074
0.5,0.1,0.4,0.2,antifragile,0.426129,0.514606,0.01703,0.173564
0.5,0.1,0.4,0.3,antifragile,0.486357,0.655093,0.05728,0.113203
0.5,0.1,0.4,0.4,antifragile,0.634099,0.746707,-0.081903,-0.045495
0.5,0.1,0.4,0.5,antifragile,0.66314,0.842555,-0.060875,-0.108542
0.5,0.1,0.4,0.6,antifragile,0.806134,0.928306,-0.067912,-0.145101
0.5,0.1,0.4,0.7,antifragile,0.958526,1.122372,-0.040064,-0.299007
0.5,0.1,0.4,0.8,antifragile,1.057706,1.149667,-0.260649,-0.317543
0.5,0.1,0.4,0.9,antifragile,1.185073,1.228582,-0.283772,-0.484385
0.5,0.1,0.4,1.0,antifragile,1.190727,1.379239,-0.247928,-0.496332
0.5,0.1,0.5,0.0,unification,0.117416,0.204789,0.152445,0.432196
0.5,0.1,0.5,0.1,unification,0.155933,0.330324,0.101132,0.362457
0.5,0.1,0.5,0.2,antifragile,0.32247,0.555376,0.213159,0.309288
0.5,0.1,0.5,0.3,antifragile,0.421223,0.695016,-0.009097,0.086058
0.5,0.1,0.5,0.4,antifragile,0.495664,0.740609,0.038428,0.048584
0.5,0.1,0.5,0.5,antifragile,0.613645,0.732926,-0.072075,0.097553
0.5,0.1,0.5,0.6,antifragile,0.752828,0.978479,-0.094501,-0.040444
0.5,0.1,0.5,0.7,antifragile,0.881354,1.028984,-0.077273,-0.100746
0.5,0.1,0.5,0.8,antifragile,1.00771,1.025436,-0.093364,-0.240155
0.5,0.1,0.5,0.9,antifragile,1.051164,1.209699,-0.123922,-0.344178
0.5,0.1,0.5,1.0,antifragile,1.182472,1.200644,-0.300236,-0.417115
0.5,0.1,0.6,0.0,unification,0.049603,0.256337,0.34639,0.559746
0.5,0.1,0.6,0.1,unification,0.10995,0.365545,0.28408,0.437054
0.5,0.1,0.6,0.2,antifragile,0.223552,0.447631,0.166922,0.401758
0.5,0.1,0.6,0.3,antifragile,0.334334,0.622584,0.154461,0.34275
0.5,0.1,0.6,0.4,antifragile,0.458638,0.735188,0.099881,0.215021
0.5,0.1,0.6,0.5,antifragile,0.597252,0.7442,0.09992,0.261896
0.5,0.1,0.6,0.6,antifragile,0.621052,0.931584,0.01039,0.126884
0.5,0.1,0.6,0.7,antifragile,0.814302,0.980016,-0.012548,-0.037525
0.5,0.1,0.6,0.8,antifragile,0.8539,1.045314,-0.054196,-0.100449
0.5,0.1,0.6,0.9,antifragile,0.929467,1.141132,-0.021867,-0.147798
0.5,0.1,0.6,1.0,antifragile,1.11115,1.363121,-0.153868,-0.284334
0.5,0.1,0.7,0.0,unification,-0.152526,0.229818,0.449391,0.676726
0.5,0.1,0.7,0.1,unification,-0.046392,0.3886,0.339461,0.651532
0.5,0.1,0.7,0.2,unification,0.125147,0.389644,0.270819,0.552742
0.5,0.1,0.7,0.3,antifragile,0.246384,0.554398,0.213159,0.461255
0.5,0.1,0.7,0.4,antifragile,0.359849,0.594706,0.206998,0.335665
0.5,0.1,0.7,0.5,antifragile,0.500858,0.768658,0.185077,0.188251
0.5,0.1,0.7,0.6,antifragile,0.531761,0.788171,0.080184,0.157858
0.5,0.1,0.7,0.7,antifragile,0.736262,0.949933,0.058807,0.12959
0.5,0.1,0.7,0.8,antifragile,0.816442,1.008357,0.097411,-0.018065
0.5,0.1,0.7,0.9,antifragile,0.912638,1.052457,-0.050146,-0.138038
0.5,0.1,0.7,1.0,antifragile,0.970707,1.204155,-0.055124,-0.168494
0.5,0.1,0.8,0.0,unification,-0.184958,0.303637,0.388141,0.757795
0.5,0.1,0.8,0.1,unification,-0.102271,0.306405,0.430739,0.765929
0.5,0.1,0.8,0.2,unification,0.097232,0.399588,0.345184,0.731673
0.5,0.1,0.8,0.3,unification,0.02079,0.503138,0.3465,0.658684
0.5,0.1,0.8,0.4,antifragile,0.186972,0.573993,0.217119,0.390086
0.5,0.1,0.8,0.5,antifragile,0.369774,0.731655,0.305298,0.368406
0.5,0.1,0.8,0.6,antifragile,0.523326,0.775114,0.232829,0.367724
0.5,0.1,0.8,0.7,antifragile,0.590288,0.933849,0.104349,0.257826
0.5,0.1,0.8,0.8,antifragile,0.761684,1.02151,0.065749,0.129709
0.5,0.1,0.8,0.9,antifragile,0.835109,1.092153,0.090794,0.126459
0.5,0.1,0.8,1.0,antifragile,0.865218,1.152987,-0.039389,0.001062
0.5,0.1,0.9,0.0,unification,-0.232269,0.34743,0.581318,0.961568
0.5,0.1,0.9,0.1,unification,-0.137255,0.259169,0.496524,0.873812
0.5,0.1,0.9,0.2,unification,-0.138238,0.379846,0.45505,0.862701
0.5,0.1,0.9,0.3,unification,0.063416,0.426723,0.423427,0.693717
0.5,0.1,0.9,0.4,unification,0.17347,0.496051,0.362199,0.57604
0.5,0.1,0.9,0.5,antifragile,0.279176,0.691608,0.296274,0.508938
0.5,0.1,0.9,0.6,antifragile,0.42706,0.73653,0.420459,0.447443
0.5,0.1,0.9,0.7,antifragile,0.447905,0.803035,0.203003,0.308749
0.5,0.1,0.9,0.8,antifragile,0.646849,0.884675,0.19344,0.322137
0.5,0.1,0.9,0.9,antifragile,0.704011,1.068574,0.085851,0.161469
0.5,0.1,0.9,1.0,antifragile,0.795703,1.144989,0.078261,0.198483
0.5,0.1,1.0,0.0,unification,-0.431969,0.201789,0.658914,1.085493
0.5,0.1,1.0,0.1,unification,-0.237278,0.332748,0.698548,0.974637
0.5,0.1,1.0,0.2,unification,-0.122112,0.30738,0.476536,0.923156
0.5,0.1,1.0,0.3,unification,-0.007519,0.349489,0.5178,0.829157
0.5,0.1,1.0,0.4,unification,0.059938,0.491674,0.476189,0.810444
0.5,0.1,1.0,0.5,antifragile,0.21992,0.659024,0.37339,0.624286
0.5,0.1,1.0,0.6,antifragile,0.340401,0.647083,0.38536,0.584671
0.5,0.1,1.0,0.7,antifragile,0.418073,0.825969,0.337891,0.443892
0.5,0.1,1.0,0.8,antifragile,0.471095,0.900484,0.360225,0.441219
0.5,0.1,1.0,0.9,antifragile,0.622733,0.981695,0.233014,0.283021
0.5,0.1,1.0,1.0,antifragile,0.764387,1.147874,0.32814,0.178508
0.5,0.2,0.0,0.0,antifragile,0.507559,0.567117,-0.136487,-0.1113
0.5,0.2,0.0,0.1,antifragile,0.598769,0.740994,-0.146548,-0.184362
0.5,0.2,0.0,0.2,competitive,0.687137,0.672991,-0.199074,-0.19583
0.5,0.2,0.0,0.3,competitive,0.77037,0.662219,-0.226156,-0.340078
0.5,0.2,0.0,0.4,antifragile,0.877467,0.882035,-0.259987,-0.420395
0.5,0.2,0.0,0.5,competitive,1.071522,1.062623,-0.333532,-0.511043
0.5,0.2,0.0,0.6,competitive,1.141385,1.10273,-0.447626,-0.474295
0.5,0.2,0.0,0.7,competitive,1.280717,1.181826,-0.495819,-0.664022
0.5,0.2,0.0,0.8,competitive,1.325601,1.296971,-0.548194,-0.763612
0.5,0.2,0.0,0.9,competitive,1.444434,1.385386,-0.49181,-0.822387
0.5,0.2,0.0,1.0,competitive,1.651059,1.464249,-0.565558,-0.996367
0.5,0.2,0.1,0.0,antifragile,0.359444,0.434937,0.013005,0.060195
0.5,0.2,0.1,0.1,antifragile,0.541973,0.673285,-0.118253,-0.037368
0.5,0.2,0.1,0.2,antifragile,0.671584,0.704461,-0.088925,-0.053351
0.5,0.2,0.1,0.3,antifragile,0.759826,0.810518,-0.085182,-0.193413
0.5,0.2,0.1,0.4,antifragile,0.850971,0.876162,-0.143972,-0.310038
0.5,0.2,0.1,0.5,antifragile,0.850857,1.012746,-0.286007,-0.415962
0.5,0.2,0.1,0.6,antifragile,1.108246,1.123314,-0.292125,-0.597273
0.5,0.2,0.1,0.7,antifragile,1.181662,1.203125,-0.289159,-0.506457
0.5,0.2,0.1,0.8,competitive,1.255931,1.244477,-0.410308,-0.64987
0.5,0.2,0.1,0.9,competitive,1.391074,1.376896,-0.355509,-0.770322
0.5,0.2,0.1,1.0,antifragile,1.402039,1.436015,-0.485997,-0.775701
0.5,0.2,0.2,0.0,antifragile,0.229506,0.529012,0.008897,0.269634
0.5,0.2,0.2,0.1,antifragile,0.431215,0.512238,0.114737,0.118273
0.5,0.2,0.2,0.2,antifragile,0.523306,0.656739,-0.006672,0.046271
0.5,0.2,0.2,0.3,antifragile,0.581751,0.744322,-0.064215,-0.035863
0.5,0.2,0.2,0.4,antifragile,0.764984,0.858227,-0.137516,-0.18008
0.5,0.2,0.2,0.5,antifragile,0.785426,0.97463,-0.180799,-0.244588
0.5,0.2,0.2,0.6,antifragile,0.966887,1.040197,-0.190281,-0.365248
0.5,0.2,0.2,0.7,antifragile,1.078443,1.119359,-0.23432,-0.347102
0.5,0.2,0.2,0.8,antifragile,1.200266,1.20146,-0.277446,-0.410028
0.5,0.2,0.2,0.9,antifragile,1.269631,1.326994,-0.276793,-0.56424
0.5,0.2,0.2,1.0,antifragile,1.376359,1.382829,-0.350505,-0.627099
0.5,0.2,0.3,0.0,antifragile,0.271045,0.361732,0.223139,0.30058
0.5,0.2,0.3,0.1,antifragile,0.361241,0.493123,0.014458,0.164353
0.5,0.2,0.3,0.2,antifragile,0.408452,0.651205,0.05656,0.132488
0.5,0.2,0.3,0.3,antifragile,0.590901,0.720099,0.028989,0.215551
0.5,0.2,0.3,0.4,antifragile,0.644598,0.780208,-0.000952,0.011704
0.5,0.2,0.3,0.5,antifragile,0.770049,0.917846,0.009112,-0.042138
0.5,0.2,0.3,0.6,antifragile,0.859145,0.972825,-0.08354,-0.227462
